Time,V-111,V-112,V-113,V-114
0.000395,0.0035762789,0.01652240852,0.00238418593,-0.00426769282
0.0004,0.00183582317,-0.00646114388,-0.02562999878,-0.03433227744
0.000405,0.02355575702,0.00112056739,-0.0113725669,-0.027966501
0.00041,0.01912117118,-0.00851154378,-0.01215934826,-0.03950596091
0.000415,0.00953674373,0.00877380423,0.00596046483,-0.02143383154
0.00042,-0.02634525456,0.01704692942,0.00386238121,-0.03216266824
0.000425,-0.02627372898,-0.05648136476,-0.00121593483,-0.02839565446
0.00043,-0.02245903149,-0.08847713998,-0.01718998058,-0.05078316038
0.000435,0.0158309946,0.01080036228,-0.01542568299,-0.02675056617
0.00044,0.0214576734,0.04289150494,-0.03204345894,-0.02191066873
0.000445,0.01900196189,0.02276897566,-0.01771450148,-0.01127719946
0.00045,0.00801086474,-0.00040531161,0.00066757206,-0.0007629395
0.000455,-2.384186e-05,-0.02224445476,-0.01399517143,-0.01797676194
0.00046,0.00810623217,-0.02799034285,-0.0277280824,-0.03297329146
0.000465,-0.01127719946,-0.01716613872,-0.04198551428,-0.03049373808
0.00047,-0.04024505855,-0.01831054797,-0.05652904847,-0.02856254748
0.000475,-0.05919933672,-0.03325939377,-0.05419254626,-0.04799366283
0.00048,-0.02334118029,0.00016689302,-0.0250339523,-0.03094673341
0.000485,0.00748634383,0.00162124643,-0.02355575702,-0.02758503125
0.00049,0.02093315249,-0.04293918866,-0.0412702585,-0.03724098428
0.000495,0.01735687359,-0.02710819406,-0.03855228654,-0.01633167364
0.0005,-0.00877380423,0.01738071545,-0.04227161659,-0.01718998058
0.000505,-0.01039505067,0.02467632441,-0.02388954305,-0.01530647369
0.00051,-0.0122547157,0.0065088276,-0.01628398992,-0.03006458462
0.000515,0.01535415741,0.04117489107,0.00622272529,0.01041889253
0.00052,0.01311302263,0.05068779294,-0.00123977669,0.00348091146
0.000525,0.03268718914,0.04158020267,0.00419616724,-0.00121593483
0.00053,0.01459121791,-0.0020503999,-0.01966953395,-0.0315427799
0.000535,0.03132820316,0.03004074276,-0.00882148795,0.01888275259
0.00054,0.0383377098,0.0790834474,0.00274181382,0.06334782024
0.000545,0.0329494496,0.05874634139,0.02002716184,0.04875660233
0.00055,-0.00448226955,0.00374317192,0.00526905091,-0.01428127374
0.000555,-0.00319480915,0.02102851993,0.00166893015,-0.0051021579
0.00056,0.0150680551,0.05161762545,-0.00758171127,0.00669956247
0.000565,0.02753734753,0.06752014563,0.00529289277,0.03583431457
0.00057,-0.0048637393,0.03292560774,-0.00722408338,-0.00381469749
0.000575,0.02045631531,0.03139972874,0.06470680622,0.02360344074
0.00058,0.0149488458,0.01938343164,0.05714893682,0.02589225923
0.000585,0.01859665028,0.01287460404,-0.01809597123,0.0229835524
0.00059,-0.024914743,-0.02830028703,-0.05533695551,-0.03800392377
0.000595,-0.01611709691,-0.00596046483,-0.00593662297,-0.0334739705
0.0006,-0.00684261363,0.01900196189,0.02224445476,-0.03521442623
0.000605,0.03454685417,0.03409385884,0.06353855512,-0.01826286425
0.00061,0.06353855512,0.04405975604,0.05056858364,-0.01666545967
0.000615,0.05829334606,0.01556873414,-0.02586841737,-0.00488758116
0.00062,0.0219821943,-0.03352165422,-0.03042221251,0.00870227866
0.000625,0.00905990655,-0.03287792402,0.0291347521,-0.00548362765
0.00063,0.04768371866,0.00693798107,0.05455017415,-0.00169277201
0.000635,0.0362873099,-0.00865459494,-0.03049373808,-0.02484321742
0.00064,0.02741813823,-0.01678466897,-0.01785755264,-0.02224445476
0.000645,0.02751350567,0.01037120881,0.04959106741,-0.02841949632
0.00065,0.03330707749,0.05376339279,0.05540848109,-0.0219821943
0.000655,0.00762939499,0.01564025972,-0.04091263061,-0.03874302141
0.00066,0.0094413763,-0.02949237999,-0.01862049214,-0.00424385096
0.000665,0.00333786031,-0.02241134777,0.03497600764,-0.0049829486
0.00067,0.03936290976,0.03643036106,0.05614757873,0.02417564536
0.000675,0.02884864979,0.01296997148,-0.02653598944,-0.0177621852
0.00068,0.03981590508,-0.0058650974,-0.00538826021,-0.00917911584
0.000685,-0.0112533576,-0.01294612962,-0.00348091146,-0.05030632319
0.00069,-0.0184059154,0.03302097517,0.01330375751,-0.02760887311
0.000695,-0.01578331088,0.02474784999,-0.00891685539,-0.03697872382
0.0007,0.0335931798,0.03585815643,0.02377033375,-0.00290870684
0.000705,0.0235080733,-0.00054836276,0.0707626385,-0.0214576734
0.00071,0.04756450937,-0.00751018569,0.1149654457,0.01726150616
0.000715,0.02589225923,-0.00121593483,0.01246929243,-0.01628398992
0.00072,0.03745556101,0.02903938467,-0.02202987802,-0.01211166454
0.000725,0.02539158019,0.01657009224,-0.00903606469,-0.02527237089
0.00073,0.03342628678,0.00901222283,0.03137588688,-0.00698566478
0.000735,0.02148151526,0.01246929243,0.01041889253,-0.02992153346
0.00074,0.05764961586,0.06182194125,0.02856254748,0.0026941301
0.000745,0.02398491049,0.018644334,-0.00743866011,-0.04627704896
0.00075,0.0320673008,-0.01757145033,0.00352859518,-0.03678798895
0.000755,0.01065731112,-0.02918243582,0.00879764609,-0.0470161466
0.00076,0.02098083621,-0.00326633473,0.03881454699,-0.01351833424
0.000765,0.01897812003,0.0144243249,0.03254413799,-0.01654625038
0.00077,0.04708767218,0.03669262151,0.04053116086,-0.00035762789
0.000775,0.0370502494,0.02381801747,0.00777244614,-0.02398491049
0.00078,0.01895427817,0.00329017659,-0.02717971964,-0.04699230474
0.000785,0.02572536622,0.01821518053,-0.01962185023,-0.01568794344
0.00079,0.00023841859,-0.01406669701,-0.03185272407,-0.03602504945
0.000795,0.04038810971,0.00834465077,0.01795292008,0.00982284604
0.0008,0.01115799017,-0.01111030645,-0.01785755264,-0.04837513258
0.000805,0.04248619333,0.01850128284,0.00913143212,-0.0001192093
0.00081,-0.01387596213,-0.00910759026,-0.01468658535,-0.05929470416
0.000815,0.03120899386,0.0334739705,0.04160404453,-0.00095367437
0.00082,-0.00383853935,0.00636577644,0.00295639056,-0.05037784877
0.000825,0.03328323563,0.04341602584,0.03168583105,0.02329349657
0.00083,-0.03926754232,-0.00672340433,-0.01273155288,-0.03798008191
0.000835,0.01454353419,0.06062984828,0.08003712177,0.03774166332
0.00084,-0.02105236179,0.07343292674,0.03180504035,0.00123977669
0.000845,0.05519390435,0.09284020024,0.02987384974,0.08132458218
0.00085,0.02090931063,0.00491142302,-0.00381469749,0.00214576734
0.000855,0.06079674129,0.04682541173,0.1112699575,0.05533695551
0.00086,0.01134872504,0.04451275137,0.06530285271,0.00107288367
0.000865,0.03879070513,0.09756088838,0.07302761513,0.03533363553
0.00087,0.00901222283,0.09875298135,0.02739429637,-0.02558231506
0.000875,0.04358291886,0.10964871106,0.05893707627,0.01697540384
0.00088,0.02353191516,0.06654262939,0.04124641664,0.00593662297
0.000885,0.05083084409,0.07858276836,0.07219315006,0.03924370046
0.00089,0.09818077673,0.08673668425,0.10485649734,0.07307529885
0.000895,0.05500316948,0.05822182049,0.01096725529,0.00903606469
0.0009,0.02818107773,0.05831718792,-0.00278949754,-0.01168251107
0.000905,-0.00469684629,0.02746582195,-0.00848770192,-0.06072521572
0.00091,0.03690719824,0.05102157897,0.04122257478,-0.0043392184
0.000915,0.00824928333,0.01633167364,0.00169277201,-0.05016327203
0.00092,0.07650852659,0.04670620243,0.05540848109,0.03163814733
0.000925,0.02284050124,-0.00097751623,0.03509521694,-0.04479885368
0.00093,0.08373260997,0.04894733721,0.07348061046,0.04599094665
0.000935,0.03976822136,-0.00684261363,-0.0341177007,-0.02381801747
0.00094,0.07905960554,-0.02272129194,0.00696182292,-0.00712871594
0.000945,0.01127719946,-0.04329681655,0.04208088172,-0.06761551306
0.00095,0.05486011832,0.04096031433,0.091862684,0.0419139887
0.000955,0.00982284604,-0.00185966503,-0.02272129194,-0.03502369136
0.00096,0.03571510528,0.00460147885,0.02601146853,-0.01206398082
0.000965,-0.01709461314,-0.03664493779,0.00033378603,-0.07793903815
0.00097,0.01804828751,-0.01649856666,0.02140998968,-0.01273155288
0.000975,-0.03345012864,-0.03719330056,-0.04029274227,-0.05538463923
0.00098,-0.02152919898,0.00278949754,-0.02510547788,-0.01990795254
0.000985,-0.0313043613,-0.01015663208,0.03480911462,-0.04174709569
0.00099,0.01566410158,0.00958442745,0.06773472236,-0.01606941319
0.000995,0.00419616724,-0.00185966503,-0.01597404575,-0.03924370046
0.001,0.00746250197,-0.00338554403,-0.01490116208,-0.04262924448
0.001005,-0.03545284483,-0.03333091935,-0.01227855756,-0.08695126098
0.00101,-0.01900196189,-0.01587867831,0.03728866799,-0.05781650888
0.001015,-0.04169941197,-0.01959800837,0.00548362765,-0.06825924327
0.00102,-0.04165172825,-0.01649856666,-0.01690387827,-0.03867149584
0.001025,-0.04901886279,-0.02884864979,-0.00689029735,-0.03774166332
0.00103,-0.03571510528,-0.03118515201,0.02872944049,-0.00619888343
0.001035,-0.04363060258,-0.03669262151,0.00629425086,-0.03762245402
0.00104,0.00238418593,-0.01697540384,0.02553463134,-0.015592576
0.001045,-0.00400543237,-0.01962185023,0.01032352509,-0.02233982219
0.00105,-0.01184940409,-0.01003742278,-0.00712871594,-0.01709461314
0.001055,0.00870227866,0.00538826021,0.00400543237,-0.0042200091
0.00106,0.01173019479,-0.01256465987,0.00333786031,-0.02253055707
0.001065,0.00588893925,-0.01657009224,0.0086784368,-0.03583431457
0.00107,0.01194477152,0.0079154973,0.03380775653,-0.02255439893
0.001075,-0.00271797196,0.00934600886,0.00121593483,-0.03533363553
0.00108,0.01032352509,0.02088546877,-0.00817775775,-0.01935958978
0.001085,0.00739097639,0.01826286425,0.03943443533,-0.03504753322
0.00109,0.05984306692,0.0500679046,0.06215572728,0.01838207354
0.001095,0.03011226834,0.03333091935,-0.01764297591,0.0063896183
0.0011,0.01370906912,0.04472732811,0.01018047393,0.01978874324
0.001105,-0.01025199951,0.01749992475,0.00481605558,-0.02980232416
0.00111,0.02326965471,0.03530979367,0.02908706838,-0.00414848352
0.001115,0.00631809272,0.01101493901,0.05030632319,-0.03492832392
0.00112,0.03836155166,0.00445842769,0.05087852781,-0.01039505067
0.001125,0.0212192548,0.0049829486,-0.01425743188,-0.01671314339
0.00113,-0.00729560896,0.0286102312,0.00841617634,0.00848770192
0.001135,-0.00452995327,0.0113725669,0.00116825111,-0.01015663208
0.00114,0.06039142969,0.01444816675,0.01869201772,0.02219677104
0.001145,0.02200603616,-0.02014637113,0.00660419503,-0.00138282784
0.00115,0.01075267856,-0.01628398992,0.03101825899,0.02851486376
0.001155,-0.00061988834,-0.0222206129,0.06096363431,0.01404285515
0.00116,0.01490116208,-0.01146793434,0.06167889009,0.01037120881
0.001165,0.01423359002,0.00472068815,-0.02202987802,0.01425743188
0.00117,-0.01792907822,0.00319480915,-0.06313324351,-0.01935958978
0.001175,-0.00436306026,-0.00455379513,-0.03566742156,-0.01230239941
0.00118,-0.00665187875,-0.04887581163,-0.01926422234,-0.03688335639
0.001185,0.04181862127,-0.00874996237,0.02508163602,0.01974105953
0.00119,0.02710819406,0.00321865101,0,-0.00853538564
0.001195,0.05617142058,0.03278255658,0.03011226834,0.05962849019
0.0012,-0.04169941197,-0.05891323441,-0.05764961586,-0.05080700223
0.001205,0.01997947812,-0.01175403665,0.05273819284,0.01792907822
0.00121,0.02000331998,-0.01621246435,0.04785061168,-0.00653266946
0.001215,0.06167889009,0.01487732022,0.08077621941,0.04580021178
0.00122,-0.00567436252,-0.01423359002,0.0328302403,-0.02405643607
0.001225,0.02393722677,0.00431537654,0.00517368347,0.0235080733
0.00123,-0.02284050124,-0.04632473268,-0.05383491837,-0.03669262151
0.001235,0.01995563626,0.0063896183,0.03223419382,0.03960132835
0.00124,0.04732609077,0.06010532737,0.03991127252,0.0821352054
0.001245,0.05230903937,0.07243156865,-0.00443458584,0.08873940043
0.00125,0.02391338491,0.0365257285,-0.00038146975,0.04351139328
0.001255,0.0476598768,0.03821850051,0.02789497542,0.03907680744
0.00126,0.01249313429,0.02179145943,0.01208782268,-0.0206947339
0.001265,0.0370502494,0.05500316948,0.07987022876,0.02622604526
0.00127,0.02639293828,0.06823540141,0.05681515079,0.03912449116
0.001275,-0.02076625948,0.03361702166,-0.04005432368,-0.01802444565
0.00128,0.04239082589,0.07612705684,0.0505924255,0.06997585714
0.001285,-0.08561611686,-0.03213882638,-0.06115436918,-0.09522438617
0.00129,0.08218288911,0.08640289822,0.06549358758,0.12896061712
0.001295,-0.03967285393,-0.00641346016,-0.05812645305,-0.05738735541
0.0013,0.06723404331,0.09484291642,0.05323887189,0.07915497298
0.001305,0.03023147763,0.08242130771,0.07095337337,-0.00360012076
0.00131,0.08187294494,0.12807846833,0.11515618057,0.03139972874
0.001315,0.00360012076,0.05457401601,-0.0163555155,-0.05159378359
0.00132,0.06396770859,0.08428097274,0.04863739304,0.08282661932
0.001325,-0.04706383032,-0.01235008313,-0.02272129194,-0.08349419138
0.00133,0.11565685962,0.11107922262,0.12240410581,0.09710789306
0.001335,-0.01142025062,0.00481605558,0.00929832514,-0.06084442501
0.00134,0.07362366161,0.05912781114,0.10278225558,0.10294914859
0.001345,-0.049829486,-0.02434253838,-0.07326603372,-0.07674694519
0.00135,0.05290508586,0.07777214514,0.03235340311,0.04384517931
0.001355,0.0157117853,0.02622604526,0.06017685295,-0.00386238121
0.00136,0.01714229686,-0.01835823169,0.0512361557,-0.00896453911
0.001365,0.01995563626,-0.02446174767,-0.0180006038,-0.00374317192
0.00137,-0.01242160871,-0.0456094769,-0.03790855634,-0.03764629588
0.001375,0.02136230596,-0.02589225923,0.03402233327,0.00112056739
0.00138,0.0507116348,-0.01986026882,0.04274845378,-0.00879764609
0.001385,0.05230903937,-0.00338554403,-0.02055168274,-0.00953674373
0.00139,-0.01938343164,-0.02808571029,-0.05652904847,-0.07324219187
0.001395,0.03044605437,0.00841617634,0.01592636203,0.01122951575
0.0014,-0.06537437829,-0.0820159961,-0.06897449905,-0.12216568721
0.001405,0.08099079615,0.01733303173,0.07178783845,0.06921291764
0.00141,-0.02484321742,-0.09551048848,-0.0335931798,-0.10929108317
0.001415,0.10266304628,0.0162363062,0.07736683353,0.0521183045
0.00142,-0.04899502093,-0.05590916013,-0.03445148673,-0.13551712844
0.001425,0.09319782813,0.03762245402,0.08997917712,0.05815029491
0.00143,-0.06299019235,-0.14131070026,-0.07519722433,-0.18846989801
0.001435,0.09984970688,-0.0021696092,0.06580353175,0.0812530566
0.00144,-0.10900498086,-0.10883808785,-0.12943745431,-0.12722016139
0.001445,0.04336834212,0.04467964439,0.08525848897,0.08537769827
0.00145,-0.03483295648,0.00331401845,-0.00157356272,-0.07154941985
0.001455,0.10261536256,0.02820491959,0.05478859274,0.09999275804
0.00146,-0.09446144667,-0.16930104311,-0.12657643119,-0.15375615083
0.001465,0.04186630499,0.0036954882,0.01738071545,0.03392696583
0.00147,-0.0813722659,-0.05457401601,-0.06959438739,-0.11358261785
0.001475,0.04487037926,0.05970001577,0.08230209841,0.03697872382
0.00148,0.03557205412,0.05719662054,0.03547668668,-0.02124309666
0.001485,0.12161732445,0.10449886945,0.0640153923,0.08347034952
0.00149,-0.02794265914,-0.02200603616,-0.04370212815,-0.09243488863
0.001495,0.06625652708,0.0571012531,0.07195473146,0.06973743854
0.0015,-0.07045269432,-0.04506111414,-0.03862381212,-0.08661747495
0.001505,0.02906322652,0.05929470416,0.0536441835,0.03092289155
0.00151,0.01919269676,0.0954389629,0.02062320832,-0.01728534802
0.001515,0.02596378481,0.09047985616,0.02412796164,-0.00679492991
0.00152,0.01375675283,0.05097389525,0.02353191516,0.0065088276
0.001525,-0.00684261363,0.04684925359,0.0200510037,0.0021696092
0.00153,0.00026226045,0.07669926147,0.03309250075,0.02939701256
0.001535,-0.02806186843,0.03538131925,-0.01587867831,-0.05028248133
0.00154,0.01742839917,0.05993843436,0.01337528308,-0.01444816675
0.001545,-0.03020763577,0.00672340433,-0.01595020389,-0.08544922384
0.00155,0.03008842648,0.02746582195,0.03995895624,0.00071525578
0.001555,0.02195835244,0.01487732022,0.02262592451,-0.01933574792
0.00156,0.05028248133,0.03559589598,0.04146099338,0.02000331998
0.001565,-0.00960826931,0.00700950664,-0.02272129194,-0.07023811759
0.00157,0.10139942774,0.10759831116,0.06148815522,0.0470161466
0.001575,-0.04446506765,-0.0107288367,-0.0341177007,-0.14448166755
0.00158,0.07309914071,0.09047985616,0.1113891668,0.07889271253
0.001585,-0.04830360701,-0.01435279932,-0.04060268644,-0.06148815522
0.00159,0.04231930031,0.02734661265,0.06957054553,0.06089210873
0.001595,-0.06606579221,-0.02791881728,0.00958442745,-0.09438992109
0.0016,0.08563995872,0.12462139872,0.11749268278,0.08351803324
0.001605,-0.03058910552,0.02086162691,-0.07066727106,-0.08530617269
0.00161,0.06399155045,0.065422062,0.02224445476,0.04169941197
0.001615,-0.01208782268,0.01530647369,-0.02694130104,-0.03311634261
0.00162,-0.00312328357,0.02622604526,0.01041889253,0.00648498574
0.001625,-0.02565384064,-0.00567436252,0.03080368226,-0.04262924448
0.00163,0.0383377098,0.04446506765,0.08521080525,0.02112388737
0.001635,-0.01268386916,0.0300169009,-0.02934932884,-0.04739761635
0.00164,0.05395412767,0.10132790216,0.03402233327,0.04491806298
0.001645,-0.02200603616,0.02281665938,-0.02233982219,-0.05660057405
0.00165,0.01261234359,0.00832080891,0.02822876145,-0.00441074398
0.001655,-0.04603863037,-0.03046989623,-0.02174377571,-0.09243488863
0.00166,0.02186298501,0.0555753741,0.03392696583,0.00376701377
0.001665,-0.01416206444,0.03006458462,0.02160072455,-0.04978180228
0.00167,0.03695488196,0.06265640632,0.07030964317,0.02253055707
0.001675,0.02799034285,0.03318786819,0.00107288367,0.01821518053
0.00168,-0.02288818496,-0.02951622185,-0.04131794222,-0.06253719703
0.001685,0.0314235706,0.00576972996,0.04043579343,0.02248287335
0.00169,-0.04122257478,-0.04990101158,-0.01707077128,-0.09474754898
0.001695,0.0149488458,0.02212524546,0.01542568299,-0.02996921718
0.0017,0.02682209175,0.06623268522,0.00407695795,-0.00531673463
0.001705,-0.01757145033,0.01168251107,-0.05249977425,-0.04768371866
0.00171,0.0491857558,0.02315044541,-0.00417232538,0.05462169973
0.001715,-0.04348755142,-0.06036758783,-0.07495880574,-0.07598400569
0.00172,0.02627372898,-0.00224113478,0.00176429759,0.00760555313
0.001725,-0.04589557921,-0.03478527276,-0.06377697371,-0.08473396806
0.00173,-0.03790855634,-0.01599788761,-0.04317760725,-0.06155968079
0.001735,-0.00290870684,0.00326633473,-0.01621246435,-0.01280307846
0.00174,-0.0255584732,-0.02593994295,-0.0505924255,-0.05297661143
0.001745,0.04255771891,0.04193783056,0.03876686327,0.04098415619
0.00175,-0.09253025606,-0.04684925359,-0.03449917045,-0.12285710113
0.001755,-0.04587173735,-0.01668930153,-0.00774860428,-0.04389286303
0.00176,-0.01811981309,-0.0043392184,-0.0135421761,-0.00402927423
0.001765,-0.05552769038,-0.00305175799,0.01132488318,-0.05452633229
0.00177,0.06263256446,0.10018349291,0.11262894348,0.07810593117
0.001775,0.00514984162,0.04425049092,-0.00798702288,-0.00116825111
0.00178,-0.01962185023,0.00746250197,-0.02930164512,-0.01349449238
0.001785,-0.02698898476,0.01893043631,0.00019073487,-0.00972747861
0.00179,-0.04673004429,0.03745556101,0.01637935736,-0.01962185023
0.001795,-0.00078678136,0.06175041567,0.04458427695,0.03523826809
0.0018,-0.02529621275,0.01292228776,-0.01873970143,-0.04315376539
0.001805,0.09753704652,0.0891685539,0.11692047816,0.10097027427
0.00181,0.01497268766,0.01454353419,0.03657341221,-0.03266334728
0.001815,0.05385876023,0.09617806054,0.0834226658,0.04312992353
0.00182,0.01690387827,0.14047623518,0.07903576368,0.0307798404
0.001825,-0.01969337581,0.08976460038,-0.00646114388,-0.03058910552
0.00183,-0.00193119061,0.0334739705,-0.00355243704,-0.01320839007
0.001835,-0.01194477152,0.00240802779,-0.01845359912,-0.02398491049
0.00184,-0.01988411068,0.01153945992,-0.02462864069,-0.02281665938
0.001845,0.02510547788,0.04785061168,0.03905296558,0.03390312397
0.00185,0.04377365373,0.05166530917,0.04293918866,0.04289150494
0.001855,0.06344318768,0.05967617391,0.06210804356,0.05567074154
0.00186,0.043559077,0.04162788639,0.04813671399,0.01287460404
0.001865,0.05946159717,0.05259514168,0.01187324595,0.03647804478
0.00187,-0.03280639844,-0.02098083621,-0.04472732811,-0.08881092601
0.001875,0.03902912373,0.05571842526,0.05085468595,0.0029325487
0.00188,0.02191066873,0.08425713088,0.02515316159,-0.0177621852
0.001885,0.06844997814,0.10116100914,0.0913381631,0.04632473268
0.00189,0.09734631165,0.0648975411,0.0947952327,0.07462501971
0.001895,0.06229877843,0.03836155166,0.00543594393,0.04444122579
0.0019,0.01239776685,0.04029274227,-0.0227451338,0.02856254748
0.001905,-0.00178813945,0.02048015717,-0.02219677104,-0.00061988834
0.00191,0.04363060258,0.03817081679,0.0270843522,0.0263214127
0.001915,-0.00071525578,0.01764297591,-0.01440048304,-0.0349998495
0.00192,0.0349998495,0.06878376417,0.02760887311,0.03209114266
0.001925,-0.009322167,0.0300169009,-0.00238418593,-0.02586841737
0.00193,-0.01645088294,-0.00119209297,-0.00655651132,-0.05102157897
0.001935,0.03249645427,0.02610683597,0.01828670611,0.02527237089
0.00194,-0.03657341221,-0.0143051156,-0.05977154134,-0.03345012864
0.001945,0.03511905879,0.05521774621,0.01301765519,0.06697178286
0.00195,-0.02450943139,0.02095699435,-0.02293586868,-0.03395080769
0.001955,0.00593662297,0.03259182171,0.02501011044,0.01480579464
0.00196,-0.0229835524,-0.00872612052,0.01502037138,-0.00576972996
0.001965,0.00166893015,0.02243518963,0.08251667515,0.02205371988
0.00197,0.05958080647,0.09622574426,0.08456707505,0.06556511316
0.001975,0.02810955215,0.05178451847,-0.02233982219,0.01945495721
0.00198,0.06549358758,0.03473758905,0.02205371988,0.07553101036
0.001985,-0.01420974816,-0.02484321742,-0.02706051034,-0.01177787851
0.00199,-0.01454353419,-0.01227855756,-0.01173019479,0.00805854845
0.001995,0.02963543115,0.03712177498,0.06103515989,0.04460811881
0.002,0.01232624127,0.03669262151,0.01122951575,-0.0291347521
0.002005,0.10387898111,0.10230541839,0.03566742156,0.10869503669
